Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      3.87     0.00    50248     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) const
  0.00      3.87     0.00    50248     0.00     0.00  std::vector<int, std::allocator<int> >::end() const
  0.00      3.87     0.00    50248     0.00     0.00  std::vector<int, std::allocator<int> >::begin() const
  0.00      3.87     0.00    50001     0.00     0.00  void std::_Destroy_aux<true>::__destroy<int*>(int*, int*)
  0.00      3.87     0.00    50001     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl()
  0.00      3.87     0.00    50001     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  0.00      3.87     0.00    50001     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data()
  0.00      3.87     0.00    50001     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base()
  0.00      3.87     0.00    50001     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  0.00      3.87     0.00    50001     0.00     0.00  std::vector<int, std::allocator<int> >::vector()
  0.00      3.87     0.00    50001     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      3.87     0.00    50001     0.00     0.00  void std::_Destroy<int*>(int*, int*)
  0.00      3.87     0.00    50000     0.00     0.00  void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*)
  0.00      3.87     0.00    50000     0.00     0.00  void std::destroy_at<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*)
  0.00      3.87     0.00    50000     0.00     0.00  void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*)
  0.00      3.87     0.00    49560     0.00     0.00  std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&)
  0.00      3.87     0.00    49559     0.00     0.00  std::deque<int, std::allocator<int> >::empty() const
  0.00      3.87     0.00    49559     0.00     0.00  std::queue<int, std::deque<int, std::allocator<int> > >::empty() const
  0.00      3.87     0.00    49559     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator()
  0.00      3.87     0.00    49559     0.00     0.00  std::deque<int, std::allocator<int> >::begin()
  0.00      3.87     0.00    49559     0.00     0.00  std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&)
  0.00      3.87     0.00    49558     0.00     0.00  std::_Deque_iterator<int, int&, int*>::operator*() const
  0.00      3.87     0.00    49558     0.00     0.00  std::deque<int, std::allocator<int> >::front()
  0.00      3.87     0.00    49558     0.00     0.00  std::deque<int, std::allocator<int> >::pop_front()
  0.00      3.87     0.00    49558     0.00     0.00  std::deque<int, std::allocator<int> >::push_back(int const&)
  0.00      3.87     0.00    49558     0.00     0.00  std::queue<int, std::deque<int, std::allocator<int> > >::pop()
  0.00      3.87     0.00    49558     0.00     0.00  std::queue<int, std::deque<int, std::allocator<int> > >::push(int const&)
  0.00      3.87     0.00    49558     0.00     0.00  std::queue<int, std::deque<int, std::allocator<int> > >::front()
  0.00      3.87     0.00    49558     0.00     0.00  void std::destroy_at<int>(int*)
  0.00      3.87     0.00    27865     0.00     0.00  bool std::__detail::_Hashtable_base<unsigned long long, unsigned long long, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_equals_tr<unsigned long long>(unsigned long long const&, unsigned long, std::__detail::_Hash_node_value<unsigned long long, false> const&) const
  0.00      3.87     0.00    27865     0.00     0.00  bool std::__detail::_Hashtable_base<unsigned long long, unsigned long long, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_key_equals_tr<unsigned long long>(unsigned long long const&, std::__detail::_Hash_node_value<unsigned long long, false> const&) const
  0.00      3.87     0.00    27865     0.00     0.00  std::__detail::_Hashtable_base<unsigned long long, unsigned long long, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_eq() const
  0.00      3.87     0.00    27865     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::equal_to<unsigned long long>, true>::_M_cget() const
  0.00      3.87     0.00    27865     0.00     0.00  std::equal_to<unsigned long long>::operator()(unsigned long long const&, unsigned long long const&) const
  0.00      3.87     0.00    27865     0.00     0.00  std::__detail::_Hashtable_base<unsigned long long, unsigned long long, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_S_equals(unsigned long, std::__detail::_Hash_node_code_cache<false> const&)
  0.00      3.87     0.00     1953     0.00     0.00  std::__deque_buf_size(unsigned long)
  0.00      3.87     0.00     1175     0.00     0.00  std::_Deque_iterator<int, int&, int*>::_S_buffer_size()
  0.00      3.87     0.00      788     0.00     0.00  std::_Deque_iterator<int, int&, int*>::_M_set_node(int**)
  0.00      3.87     0.00      690     0.00     0.00  std::vector<int, std::allocator<int> >::empty() const
  0.00      3.87     0.00      624     0.00     0.00  std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  0.00      3.87     0.00      624     0.00     0.00  unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long)
  0.00      3.87     0.00      623     0.00     0.00  std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  0.00      3.87     0.00      623     0.00     0.00  unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long)
  0.00      3.87     0.00      401     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const
  0.00      3.87     0.00      388     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_allocate_node()
  0.00      3.87     0.00      388     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*)
  0.00      3.87     0.00      387     0.00     0.00  std::deque<int, std::allocator<int> >::size() const
  0.00      3.87     0.00      387     0.00     0.00  std::deque<int, std::allocator<int> >::max_size() const
  0.00      3.87     0.00      387     0.00     0.00  std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  0.00      3.87     0.00      387     0.00     0.00  std::deque<int, std::allocator<int> >::_M_pop_front_aux()
  0.00      3.87     0.00      387     0.00     0.00  void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&)
  0.00      3.87     0.00      387     0.00     0.00  std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long)
  0.00      3.87     0.00      387     0.00     0.00  std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&)
  0.00      3.87     0.00      221     0.00     0.00  std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand()
  0.00      3.87     0.00       18     0.00     0.00  int** std::__niter_base<int**>(int**)
  0.00      3.87     0.00       14     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const
  0.00      3.87     0.00       12     0.00     0.00  int** std::__miter_base<int**>(int**)
  0.00      3.87     0.00        7     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const
  0.00      3.87     0.00        7     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long)
  0.00      3.87     0.00        7     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long)
  0.00      3.87     0.00        7     0.00     0.00  std::__new_allocator<int*>::deallocate(int**, unsigned long)
  0.00      3.87     0.00        7     0.00     0.00  std::__new_allocator<int*>::allocate(unsigned long, void const*)
  0.00      3.87     0.00        6     0.00     0.00  int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*, int*>(int**, int**, int**)
  0.00      3.87     0.00        6     0.00     0.00  std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool)
  0.00      3.87     0.00        6     0.00     0.00  int** std::__niter_wrap<int**>(int** const&, int**)
  0.00      3.87     0.00        6     0.00     0.00  int** std::__copy_move_a<false, int**, int**>(int**, int**, int**)
  0.00      3.87     0.00        6     0.00     0.00  int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**)
  0.00      3.87     0.00        6     0.00     0.00  int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**)
  0.00      3.87     0.00        6     0.00     0.00  int** std::copy<int**, int**>(int**, int**, int**)
  0.00      3.87     0.00        4     0.00     0.00  std::_Hashtable<unsigned long long, unsigned long long, std::allocator<unsigned long long>, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_begin() const
  0.00      3.87     0.00        4     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const
  0.00      3.87     0.00        4     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() const
  0.00      3.87     0.00        4     0.00     0.00  std::__ptr_traits_ptr_to<char const*, char const, false>::pointer_to(char const&)
  0.00      3.87     0.00        4     0.00     0.00  std::pair<std::__detail::_Node_iterator<unsigned long long, true, false>, bool>::pair<std::__detail::_Node_iterator<unsigned long long, true, false>, bool>(std::__detail::_Node_iterator<unsigned long long, true, false>&&, bool&&)
  0.00      3.87     0.00        4     0.00     0.00  char const* std::__addressof<char const>(char const&)
  0.00      3.87     0.00        4     0.00     0.00  std::__detail::_Node_iterator<unsigned long long, true, false>&& std::forward<std::__detail::_Node_iterator<unsigned long long, true, false> >(std::remove_reference<std::__detail::_Node_iterator<unsigned long long, true, false> >::type&)
  0.00      3.87     0.00        4     0.00     0.00  char const* std::addressof<char const>(char const&)
  0.00      3.87     0.00        3     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const
  0.00      3.87     0.00        3     0.00     0.00  std::_Vector_base<unsigned long long, std::allocator<unsigned long long> >::_M_get_Tp_allocator()
  0.00      3.87     0.00        2     0.00     0.00  __gnu_cxx::__normal_iterator<unsigned long long*, std::vector<unsigned long long, std::allocator<unsigned long long> > >::__normal_iterator(unsigned long long* const&)
  0.00      3.87     0.00        2     0.00     0.00  std::_Hashtable<unsigned long long, unsigned long long, std::allocator<unsigned long long>, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const
  0.00      3.87     0.00        2     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() const
  0.00      3.87     0.00        2     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const
  0.00      3.87     0.00        2     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const
  0.00      3.87     0.00        2     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const
  0.00      3.87     0.00        2     0.00     0.00  std::__detail::_Prime_rehash_policy::_M_bkt_for_elements(unsigned long) const
  0.00      3.87     0.00        2     0.00     0.00  std::_Hashtable<unsigned long long, unsigned long long, std::allocator<unsigned long long>, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long)
  0.00      3.87     0.00        2     0.00     0.00  std::_Hashtable<unsigned long long, unsigned long long, std::allocator<unsigned long long>, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_deallocate_buckets()
  0.00      3.87     0.00        2     0.00     0.00  std::_Hashtable<unsigned long long, unsigned long long, std::allocator<unsigned long long>, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::end()
